Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
52,[155.0],[290.0],[574.0],[745.0],[155.0],[907.0],[479.0],[118.0],[831.0],[632.0],[752.0],[875.0],[18.0],[245.0],[472.0],[866.0],[950.0],[469.0],[415.0],[377.0],[312.0],[696.0],[315.0],[190.0],[739.0],[516.0],[615.0],[526.0],[189.0],[872.0],[257.0],[477.0],[346.0],[405.0],[920.0],[345.0],[328.0],[715.0],[759.0],[677.0],[942.0],[823.0],[411.0],[984.0],[111.0],[383.0],[142.0],[160.0],[464.0],[992.0]
53,[236.0],[368.0],[415.0],[868.0],[427.0],[544.0],[139.0],[685.0],[118.0],[305.0],[536.0],[349.0],[312.0],[829.0],[984.0],[807.0],[620.0],[245.0],[940.0],[601.0],[1.0],[118.0],[740.0],[189.0],[274.0],[48.0],[538.0],[931.0],[449.0],[475.0],[769.0],[728.0],[909.0],[659.0],[447.0],[696.0],[32.0],[328.0],[14.0],[254.0],[93.0],[779.0],[782.0],[179.0],[817.0],[665.0],[570.0],[172.0],[67.0],[300.0]
54,[931.0],[982.0],[351.0],[536.0],[519.0],[174.0],[138.0],[186.0],[738.0],[76.0],[135.0],[185.0],[309.0],[409.0],[414.0],[84.0],[816.0],[697.0],[45.0],[722.0],[603.0],[933.0],[148.0],[519.0],[522.0],[75.0],[383.0],[393.0],[227.0],[762.0],[888.0],[819.0],[479.0],[383.0],[413.0],[504.0],[277.0],[580.0],[936.0],[28.0],[216.0],[669.0],[151.0],[296.0],[812.0],[174.0],[236.0],[960.0],[525.0],[408.0]
55,[80.0],[405.0],[939.0],[490.0],[378.0],[405.0],[155.0],[480.0],[239.0],[909.0],[336.0],[292.0],[427.0],[246.0],[579.0],[754.0],[833.0],[160.0],[982.0],[417.0],[842.0],[618.0],[511.0],[378.0],[863.0],[807.0],[629.0],[84.0],[361.0],[663.0],[378.0],[71.0],[581.0],[751.0],[831.0],[230.0],[631.0],[866.0],[214.0],[56.0],[374.0],[629.0],[346.0],[299.0],[279.0],[715.0],[300.0],[770.0],[637.0],[173.0]
56,[754.0],[181.0],[467.0],[436.0],[274.0],[558.0],[427.0],[588.0],[899.0],[684.0],[719.0],[330.0],[395.0],[5.0],[803.0],[312.0],[250.0],[855.0],[611.0],[669.0],[157.0],[693.0],[965.0],[274.0],[901.0],[236.0],[791.0],[624.0],[167.0],[66.0],[185.0],[832.0],[904.0],[447.0],[659.0],[538.0],[822.0],[20.0],[209.0],[907.0],[707.0],[578.0],[712.0],[491.0],[974.0],[889.0],[829.0],[769.0],[532.0],[848.0]
57,[393.0],[111.0],[542.0],[310.0],[123.0],[261.0],[189.0],[572.0],[866.0],[816.0],[563.0],[365.0],[291.0],[581.0],[678.0],[309.0],[109.0],[825.0],[817.0],[811.0],[505.0],[346.0],[578.0],[507.0],[629.0],[127.0],[947.0],[85.0],[550.0],[413.0],[504.0],[822.0],[223.0],[807.0],[306.0],[858.0],[239.0],[928.0],[952.0],[777.0],[638.0],[673.0],[231.0],[28.0],[542.0],[791.0],[575.0],[595.0],[519.0],[794.0]
58,[496.0],[119.0],[586.0],[22.0],[524.0],[807.0],[589.0],[726.0],[56.0],[130.0],[702.0],[687.0],[735.0],[715.0],[635.0],[190.0],[197.0],[520.0],[812.0],[947.0],[719.0],[340.0],[970.0],[493.0],[512.0],[653.0],[594.0],[942.0],[190.0],[760.0],[419.0],[319.0],[231.0],[808.0],[529.0],[753.0],[729.0],[673.0],[73.0],[927.0],[483.0],[340.0],[324.0],[125.0],[508.0],[335.0],[538.0],[705.0],[882.0],[673.0]
59,[782.0],[880.0],[941.0],[968.0],[435.0],[755.0],[903.0],[271.0],[318.0],[223.0],[436.0],[553.0],[643.0],[612.0],[615.0],[188.0],[297.0],[615.0],[572.0],[180.0],[909.0],[293.0],[362.0],[14.0],[217.0],[755.0],[558.0],[594.0],[275.0],[323.0],[349.0],[965.0],[776.0],[475.0],[394.0],[575.0],[127.0],[714.0],[986.0],[970.0],[654.0],[538.0],[628.0],[845.0],[239.0],[950.0],[259.0],[820.0],[379.0],[252.0]
60,[140.0],[866.0],[783.0],[505.0],[536.0],[492.0],[925.0],[515.0],[383.0],[936.0],[557.0],[273.0],[295.0],[340.0],[911.0],[779.0],[82.0],[756.0],[143.0],[739.0],[814.0],[868.0],[229.0],[837.0],[786.0],[93.0],[463.0],[916.0],[300.0],[606.0],[519.0],[383.0],[477.0],[558.0],[872.0],[281.0],[683.0],[349.0],[216.0],[174.0],[510.0],[405.0],[842.0],[803.0],[947.0],[768.0],[377.0],[427.0],[684.0],[332.0]
61,[746.0],[133.0],[518.0],[66.0],[158.0],[995.0],[247.0],[845.0],[261.0],[796.0],[625.0],[118.0],[574.0],[389.0],[405.0],[70.0],[955.0],[72.0],[388.0],[345.0],[788.0],[888.0],[211.0],[857.0],[731.0],[185.0],[807.0],[463.0],[678.0],[682.0],[831.0],[590.0],[452.0],[209.0],[2.0],[375.0],[452.0],[906.0],[511.0],[261.0],[829.0],[315.0],[146.0],[550.0],[871.0],[590.0],[390.0],[145.0],[284.0],[281.0]
62,[343.0],[262.0],[852.0],[13.0],[532.0],[173.0],[746.0],[793.0],[59.0],[644.0],[333.0],[846.0],[401.0],[142.0],[492.0],[468.0],[192.0],[594.0],[726.0],[435.0],[604.0],[377.0],[676.0],[256.0],[114.0],[126.0],[236.0],[992.0],[389.0],[48.0],[746.0],[715.0],[319.0],[663.0],[303.0],[52.0],[989.0],[5.0],[894.0],[449.0],[981.0],[211.0],[610.0],[429.0],[505.0],[119.0],[128.0],[253.0],[933.0],[782.0]
63,[507.0],[260.0],[234.0],[901.0],[689.0],[511.0],[652.0],[460.0],[807.0],[188.0],[604.0],[640.0],[368.0],[330.0],[16.0],[652.0],[748.0],[97.0],[724.0],[580.0],[155.0],[352.0],[701.0],[759.0],[345.0],[955.0],[722.0],[241.0],[978.0],[711.0],[842.0],[84.0],[55.0],[66.0],[11.0],[243.0],[532.0],[105.0],[609.0],[751.0],[947.0],[791.0],[312.0],[98.0],[596.0],[807.0],[252.0],[436.0],[172.0],[954.0]
64,[324.0],[45.0],[71.0],[44.0],[816.0],[125.0],[960.0],[299.0],[242.0],[283.0],[610.0],[259.0],[546.0],[390.0],[315.0],[933.0],[647.0],[768.0],[357.0],[923.0],[189.0],[463.0],[472.0],[533.0],[342.0],[419.0],[70.0],[36.0],[986.0],[616.0],[190.0],[128.0],[637.0],[173.0],[663.0],[986.0],[563.0],[544.0],[808.0],[275.0],[411.0],[558.0],[618.0],[927.0],[698.0],[660.0],[722.0],[190.0],[477.0],[722.0]
65,[759.0],[617.0],[328.0],[997.0],[403.0],[894.0],[769.0],[401.0],[96.0],[212.0],[864.0],[70.0],[940.0],[113.0],[350.0],[519.0],[632.0],[974.0],[469.0],[693.0],[891.0],[629.0],[957.0],[393.0],[420.0],[524.0],[504.0],[258.0],[328.0],[983.0],[376.0],[32.0],[328.0],[425.0],[510.0],[965.0],[276.0],[779.0],[732.0],[768.0],[301.0],[807.0],[430.0],[677.0],[547.0],[558.0],[604.0],[689.0],[465.0],[770.0]
66,[592.0],[294.0],[270.0],[527.0],[192.0],[497.0],[519.0],[286.0],[751.0],[562.0],[524.0],[986.0],[992.0],[693.0],[409.0],[960.0],[257.0],[117.0],[528.0],[142.0],[557.0],[263.0],[492.0],[524.0],[504.0],[443.0],[174.0],[237.0],[519.0],[103.0],[701.0],[632.0],[623.0],[82.0],[209.0],[739.0],[790.0],[526.0],[303.0],[472.0],[101.0],[187.0],[868.0],[29.0],[536.0],[207.0],[770.0],[520.0],[189.0],[335.0]
67,[607.0],[355.0],[728.0],[74.0],[444.0],[444.0],[529.0],[944.0],[558.0],[342.0],[712.0],[599.0],[390.0],[978.0],[167.0],[335.0],[850.0],[962.0],[286.0],[381.0],[801.0],[236.0],[894.0],[509.0],[482.0],[147.0],[377.0],[699.0],[960.0],[2.0],[405.0],[257.0],[194.0],[107.0],[107.0],[293.0],[234.0],[524.0],[551.0],[429.0],[238.0],[207.0],[1.0],[607.0],[329.0],[281.0],[947.0],[379.0],[728.0],[219.0]
68,[493.0],[708.0],[319.0],[735.0],[978.0],[768.0],[687.0],[389.0],[582.0],[482.0],[219.0],[981.0],[782.0],[204.0],[261.0],[207.0],[500.0],[334.0],[818.0],[352.0],[55.0],[538.0],[96.0],[377.0],[417.0],[543.0],[669.0],[877.0],[135.0],[727.0],[56.0],[903.0],[798.0],[931.0],[727.0],[188.0],[517.0],[578.0],[866.0],[335.0],[326.0],[133.0],[592.0],[393.0],[106.0],[70.0],[52.0],[309.0],[688.0],[81.0]
69,[509.0],[116.0],[502.0],[643.0],[988.0],[659.0],[274.0],[673.0],[590.0],[922.0],[151.0],[242.0],[775.0],[312.0],[491.0],[127.0],[738.0],[481.0],[870.0],[504.0],[754.0],[505.0],[506.0],[469.0],[766.0],[714.0],[768.0],[389.0],[363.0],[320.0],[466.0],[905.0],[586.0],[444.0],[475.0],[949.0],[814.0],[970.0],[638.0],[414.0],[536.0],[715.0],[537.0],[431.0],[683.0],[966.0],[949.0],[300.0],[630.0],[363.0]
70,[952.0],[56.0],[477.0],[657.0],[188.0],[447.0],[802.0],[383.0],[794.0],[998.0],[234.0],[899.0],[693.0],[504.0],[429.0],[344.0],[668.0],[732.0],[97.0],[101.0],[508.0],[408.0],[635.0],[778.0],[744.0],[290.0],[390.0],[523.0],[223.0],[602.0],[555.0],[176.0],[265.0],[951.0],[320.0],[866.0],[811.0],[70.0],[347.0],[948.0],[725.0],[30.0],[811.0],[942.0],[705.0],[751.0],[814.0],[24.0],[194.0],[746.0]
71,[85.0],[188.0],[159.0],[186.0],[56.0],[663.0],[515.0],[173.0],[188.0],[266.0],[97.0],[298.0],[415.0],[95.0],[229.0],[589.0],[666.0],[591.0],[365.0],[236.0],[151.0],[536.0],[409.0],[316.0],[949.0],[635.0],[696.0],[714.0],[250.0],[500.0],[7.0],[448.0],[957.0],[718.0],[118.0],[823.0],[813.0],[405.0],[78.0],[187.0],[903.0],[966.0],[557.0],[877.0],[668.0],[907.0],[312.0],[106.0],[820.0],[464.0]
72,[942.0],[877.0],[138.0],[473.0],[315.0],[590.0],[470.0],[207.0],[70.0],[643.0],[399.0],[978.0],[746.0],[293.0],[245.0],[118.0],[941.0],[49.0],[57.0],[508.0],[223.0],[498.0],[244.0],[114.0],[380.0],[7.0],[409.0],[928.0],[82.0],[804.0],[447.0],[481.0],[913.0],[207.0],[839.0],[259.0],[820.0],[229.0],[331.0],[693.0],[162.0],[335.0],[601.0],[294.0],[141.0],[599.0],[888.0],[54.0],[819.0],[336.0]
73,[874.0],[809.0],[127.0],[993.0],[866.0],[475.0],[451.0],[715.0],[229.0],[473.0],[855.0],[281.0],[569.0],[570.0],[275.0],[97.0],[902.0],[212.0],[628.0],[408.0],[128.0],[239.0],[673.0],[974.0],[371.0],[209.0],[173.0],[254.0],[246.0],[101.0],[839.0],[676.0],[653.0],[980.0],[534.0],[629.0],[620.0],[907.0],[39.0],[511.0],[863.0],[229.0],[363.0],[543.0],[115.0],[409.0],[904.0],[352.0],[887.0],[246.0]
74,[247.0],[588.0],[672.0],[569.0],[970.0],[519.0],[675.0],[365.0],[173.0],[401.0],[87.0],[738.0],[739.0],[580.0],[98.0],[269.0],[683.0],[871.0],[851.0],[505.0],[992.0],[594.0],[669.0],[117.0],[192.0],[970.0],[888.0],[965.0],[850.0],[120.0],[444.0],[23.0],[868.0],[127.0],[61.0],[693.0],[24.0],[492.0],[791.0],[550.0],[825.0],[173.0],[923.0],[699.0],[158.0],[594.0],[842.0],[539.0],[24.0],[950.0]
75,[56.0],[376.0],[399.0],[307.0],[288.0],[25.0],[365.0],[335.0],[79.0],[940.0],[774.0],[52.0],[809.0],[842.0],[140.0],[478.0],[359.0],[853.0],[305.0],[498.0],[263.0],[875.0],[615.0],[212.0],[773.0],[988.0],[829.0],[220.0],[194.0],[534.0],[718.0],[218.0],[246.0],[667.0],[644.0],[390.0],[145.0],[791.0],[48.0],[793.0],[212.0],[29.0],[305.0],[220.0],[520.0],[242.0],[204.0],[672.0],[76.0],[324.0]
76,[988.0],[480.0],[724.0],[395.0],[555.0],[494.0],[267.0],[84.0],[63.0],[45.0],[750.0],[884.0],[122.0],[377.0],[544.0],[640.0],[789.0],[547.0],[153.0],[123.0],[782.0],[409.0],[345.0],[12.0],[391.0],[447.0],[693.0],[119.0],[748.0],[680.0],[352.0],[360.0],[905.0],[942.0],[65.0],[377.0],[580.0],[635.0],[641.0],[900.0],[826.0],[582.0],[352.0],[290.0],[32.0],[615.0],[823.0],[683.0],[223.0],[207.0]
77,[836.0],[611.0],[954.0],[291.0],[494.0],[53.0],[995.0],[330.0],[187.0],[617.0],[784.0],[647.0],[592.0],[575.0],[288.0],[261.0],[596.0],[621.0],[991.0],[619.0],[712.0],[907.0],[70.0],[49.0],[142.0],[107.0],[204.0],[966.0],[284.0],[314.0],[264.0],[789.0],[728.0],[563.0],[716.0],[340.0],[340.0],[894.0],[616.0],[988.0],[853.0],[311.0],[702.0],[259.0],[253.0],[405.0],[769.0],[252.0],[689.0],[864.0]
78,[839.0],[591.0],[160.0],[77.0],[79.0],[335.0],[251.0],[57.0],[298.0],[572.0],[117.0],[389.0],[504.0],[739.0],[793.0],[958.0],[645.0],[333.0],[975.0],[918.0],[933.0],[4.0],[236.0],[95.0],[268.0],[25.0],[677.0],[405.0],[297.0],[189.0],[280.0],[359.0],[883.0],[236.0],[301.0],[109.0],[947.0],[383.0],[872.0],[594.0],[427.0],[751.0],[247.0],[792.0],[324.0],[245.0],[567.0],[312.0],[595.0],[309.0]
79,[66.0],[787.0],[967.0],[175.0],[965.0],[836.0],[98.0],[959.0],[965.0],[671.0],[212.0],[776.0],[45.0],[190.0],[751.0],[423.0],[360.0],[969.0],[213.0],[875.0],[352.0],[5.0],[558.0],[160.0],[778.0],[444.0],[507.0],[56.0],[530.0],[82.0],[118.0],[168.0],[603.0],[276.0],[463.0],[453.0],[895.0],[988.0],[983.0],[678.0],[621.0],[386.0],[508.0],[639.0],[625.0],[298.0],[411.0],[285.0],[92.0],[42.0]
80,[243.0],[356.0],[848.0],[222.0],[582.0],[207.0],[959.0],[677.0],[339.0],[296.0],[799.0],[109.0],[880.0],[669.0],[361.0],[141.0],[218.0],[752.0],[363.0],[868.0],[519.0],[174.0],[173.0],[962.0],[377.0],[945.0],[951.0],[428.0],[252.0],[530.0],[201.0],[651.0],[832.0],[340.0],[981.0],[134.0],[699.0],[203.0],[970.0],[466.0],[910.0],[555.0],[891.0],[376.0],[135.0],[5.0],[913.0],[652.0],[769.0],[776.0]
81,[188.0],[772.0],[106.0],[121.0],[751.0],[303.0],[911.0],[138.0],[466.0],[232.0],[479.0],[152.0],[43.0],[52.0],[594.0],[198.0],[329.0],[478.0],[956.0],[4.0],[752.0],[383.0],[376.0],[873.0],[804.0],[530.0],[393.0],[600.0],[653.0],[305.0],[666.0],[523.0],[159.0],[210.0],[722.0],[445.0],[162.0],[634.0],[207.0],[167.0],[834.0],[487.0],[547.0],[928.0],[831.0],[56.0],[309.0],[390.0],[801.0],[647.0]
82,[794.0],[810.0],[481.0],[612.0],[673.0],[61.0],[592.0],[837.0],[634.0],[639.0],[459.0],[612.0],[190.0],[408.0],[466.0],[410.0],[23.0],[135.0],[349.0],[891.0],[923.0],[173.0],[133.0],[454.0],[180.0],[663.0],[624.0],[544.0],[257.0],[326.0],[813.0],[105.0],[814.0],[282.0],[669.0],[411.0],[642.0],[39.0],[492.0],[315.0],[276.0],[634.0],[767.0],[578.0],[933.0],[779.0],[408.0],[465.0],[328.0],[592.0]
83,[428.0],[211.0],[366.0],[499.0],[492.0],[416.0],[777.0],[931.0],[907.0],[474.0],[825.0],[950.0],[111.0],[230.0],[988.0],[253.0],[168.0],[174.0],[330.0],[858.0],[344.0],[874.0],[119.0],[52.0],[979.0],[833.0],[667.0],[261.0],[425.0],[403.0],[384.0],[906.0],[819.0],[495.0],[402.0],[947.0],[139.0],[79.0],[173.0],[361.0],[563.0],[110.0],[135.0],[261.0],[436.0],[647.0],[652.0],[142.0],[652.0],[590.0]
84,[965.0],[699.0],[520.0],[978.0],[511.0],[187.0],[190.0],[80.0],[494.0],[535.0],[841.0],[593.0],[300.0],[427.0],[907.0],[713.0],[239.0],[742.0],[126.0],[767.0],[239.0],[858.0],[692.0],[705.0],[602.0],[297.0],[340.0],[299.0],[770.0],[83.0],[382.0],[602.0],[953.0],[556.0],[538.0],[423.0],[957.0],[174.0],[988.0],[615.0],[790.0],[894.0],[227.0],[980.0],[120.0],[673.0],[438.0],[842.0],[159.0],[838.0]
85,[281.0],[523.0],[790.0],[188.0],[779.0],[214.0],[100.0],[98.0],[935.0],[810.0],[786.0],[60.0],[345.0],[498.0],[555.0],[930.0],[147.0],[71.0],[238.0],[773.0],[871.0],[813.0],[849.0],[575.0],[419.0],[250.0],[728.0],[251.0],[729.0],[748.0],[462.0],[543.0],[375.0],[967.0],[12.0],[4.0],[248.0],[466.0],[659.0],[582.0],[967.0],[507.0],[263.0],[970.0],[153.0],[544.0],[623.0],[392.0],[989.0],[504.0]
86,[779.0],[678.0],[910.0],[96.0],[229.0],[107.0],[257.0],[28.0],[511.0],[906.0],[562.0],[965.0],[47.0],[243.0],[383.0],[855.0],[150.0],[930.0],[158.0],[633.0],[668.0],[392.0],[260.0],[253.0],[955.0],[850.0],[581.0],[792.0],[152.0],[425.0],[532.0],[69.0],[127.0],[823.0],[503.0],[410.0],[840.0],[555.0],[325.0],[590.0],[270.0],[79.0],[871.0],[428.0],[430.0],[644.0],[618.0],[629.0],[822.0],[672.0]
87,[599.0],[69.0],[705.0],[245.0],[245.0],[718.0],[833.0],[857.0],[174.0],[900.0],[731.0],[665.0],[355.0],[364.0],[582.0],[405.0],[115.0],[841.0],[193.0],[422.0],[547.0],[633.0],[59.0],[908.0],[123.0],[425.0],[229.0],[211.0],[60.0],[850.0],[654.0],[714.0],[811.0],[135.0],[445.0],[640.0],[650.0],[196.0],[762.0],[894.0],[332.0],[759.0],[238.0],[280.0],[263.0],[496.0],[868.0],[155.0],[378.0],[4.0]
88,[978.0],[492.0],[834.0],[70.0],[472.0],[764.0],[83.0],[110.0],[281.0],[101.0],[454.0],[608.0],[252.0],[652.0],[53.0],[87.0],[545.0],[562.0],[172.0],[231.0],[960.0],[685.0],[318.0],[570.0],[500.0],[748.0],[159.0],[701.0],[608.0],[246.0],[581.0],[928.0],[352.0],[834.0],[751.0],[665.0],[838.0],[709.0],[920.0],[456.0],[896.0],[7.0],[650.0],[544.0],[213.0],[211.0],[155.0],[688.0],[956.0],[807.0]
89,[765.0],[491.0],[556.0],[558.0],[414.0],[470.0],[192.0],[201.0],[768.0],[429.0],[905.0],[428.0],[888.0],[519.0],[791.0],[56.0],[566.0],[821.0],[712.0],[263.0],[683.0],[724.0],[294.0],[520.0],[381.0],[102.0],[73.0],[578.0],[540.0],[110.0],[953.0],[294.0],[144.0],[910.0],[224.0],[499.0],[746.0],[751.0],[383.0],[416.0],[580.0],[313.0],[71.0],[14.0],[97.0],[659.0],[4.0],[949.0],[581.0],[517.0]
90,[866.0],[96.0],[141.0],[173.0],[174.0],[127.0],[130.0],[619.0],[315.0],[928.0],[287.0],[889.0],[356.0],[589.0],[7.0],[876.0],[32.0],[893.0],[989.0],[874.0],[333.0],[820.0],[914.0],[97.0],[101.0],[548.0],[555.0],[73.0],[94.0],[899.0],[172.0],[290.0],[658.0],[719.0],[202.0],[723.0],[629.0],[590.0],[751.0],[354.0],[81.0],[533.0],[603.0],[405.0],[956.0],[475.0],[231.0],[754.0],[127.0],[599.0]
91,[824.0],[361.0],[276.0],[580.0],[791.0],[845.0],[649.0],[524.0],[654.0],[803.0],[12.0],[540.0],[770.0],[118.0],[209.0],[723.0],[237.0],[799.0],[430.0],[536.0],[115.0],[104.0],[906.0],[826.0],[463.0],[872.0],[808.0],[290.0],[981.0],[776.0],[822.0],[405.0],[273.0],[59.0],[582.0],[503.0],[754.0],[494.0],[53.0],[490.0],[823.0],[494.0],[653.0],[264.0],[989.0],[25.0],[754.0],[293.0],[213.0],[650.0]
92,[134.0],[793.0],[563.0],[949.0],[261.0],[185.0],[403.0],[759.0],[594.0],[678.0],[929.0],[575.0],[204.0],[134.0],[558.0],[270.0],[199.0],[786.0],[820.0],[919.0],[592.0],[989.0],[796.0],[342.0],[431.0],[762.0],[85.0],[667.0],[738.0],[301.0],[328.0],[261.0],[162.0],[486.0],[482.0],[580.0],[155.0],[758.0],[590.0],[659.0],[949.0],[80.0],[838.0],[667.0],[860.0],[578.0],[858.0],[685.0],[145.0],[227.0]
93,[673.0],[98.0],[738.0],[700.0],[558.0],[739.0],[197.0],[533.0],[599.0],[254.0],[766.0],[660.0],[611.0],[875.0],[836.0],[860.0],[813.0],[287.0],[151.0],[993.0],[962.0],[129.0],[220.0],[929.0],[411.0],[323.0],[942.0],[747.0],[660.0],[194.0],[379.0],[787.0],[233.0],[790.0],[466.0],[301.0],[312.0],[207.0],[7.0],[306.0],[235.0],[988.0],[814.0],[85.0],[820.0],[553.0],[112.0],[739.0],[589.0],[558.0]
94,[242.0],[321.0],[486.0],[693.0],[405.0],[515.0],[297.0],[393.0],[245.0],[275.0],[224.0],[94.0],[617.0],[445.0],[839.0],[117.0],[924.0],[837.0],[685.0],[804.0],[625.0],[956.0],[494.0],[230.0],[667.0],[606.0],[659.0],[404.0],[665.0],[256.0],[728.0],[924.0],[925.0],[366.0],[420.0],[496.0],[309.0],[511.0],[64.0],[446.0],[293.0],[836.0],[776.0],[73.0],[962.0],[248.0],[992.0],[992.0],[903.0],[888.0]
95,[131.0],[970.0],[695.0],[547.0],[807.0],[57.0],[816.0],[264.0],[920.0],[98.0],[106.0],[499.0],[817.0],[808.0],[444.0],[135.0],[679.0],[268.0],[610.0],[443.0],[324.0],[172.0],[79.0],[141.0],[44.0],[727.0],[303.0],[216.0],[281.0],[386.0],[883.0],[566.0],[650.0],[752.0],[511.0],[506.0],[427.0],[335.0],[565.0],[160.0],[128.0],[951.0],[464.0],[691.0],[685.0],[226.0],[346.0],[463.0],[227.0],[21.0]
96,[298.0],[472.0],[963.0],[143.0],[187.0],[236.0],[748.0],[88.0],[615.0],[966.0],[846.0],[433.0],[798.0],[250.0],[174.0],[503.0],[413.0],[391.0],[392.0],[436.0],[97.0],[756.0],[920.0],[766.0],[922.0],[320.0],[715.0],[260.0],[298.0],[981.0],[319.0],[545.0],[247.0],[713.0],[634.0],[899.0],[293.0],[7.0],[40.0],[245.0],[204.0],[214.0],[604.0],[965.0],[752.0],[753.0],[782.0],[782.0],[155.0],[170.0]
97,[612.0],[229.0],[795.0],[870.0],[966.0],[463.0],[632.0],[140.0],[765.0],[967.0],[705.0],[410.0],[591.0],[423.0],[447.0],[212.0],[625.0],[731.0],[385.0],[625.0],[767.0],[67.0],[5.0],[863.0],[997.0],[65.0],[209.0],[673.0],[995.0],[884.0],[688.0],[150.0],[324.0],[238.0],[863.0],[510.0],[190.0],[187.0],[101.0],[705.0],[236.0],[931.0],[637.0],[133.0],[427.0],[452.0],[633.0],[189.0],[309.0],[801.0]
98,[743.0],[579.0],[258.0],[628.0],[207.0],[0.0],[867.0],[439.0],[673.0],[701.0],[547.0],[496.0],[463.0],[4.0],[644.0],[547.0],[926.0],[778.0],[725.0],[227.0],[32.0],[72.0],[634.0],[871.0],[6.0],[737.0],[335.0],[294.0],[312.0],[311.0],[586.0],[178.0],[782.0],[539.0],[79.0],[716.0],[300.0],[315.0],[634.0],[409.0],[629.0],[303.0],[936.0],[254.0],[392.0],[840.0],[746.0],[377.0],[427.0],[567.0]
99,[389.0],[984.0],[150.0],[246.0],[715.0],[655.0],[471.0],[487.0],[409.0],[550.0],[139.0],[723.0],[812.0],[410.0],[475.0],[499.0],[485.0],[201.0],[185.0],[329.0],[141.0],[86.0],[7.0],[410.0],[159.0],[353.0],[644.0],[639.0],[309.0],[951.0],[159.0],[827.0],[754.0],[695.0],[766.0],[248.0],[504.0],[447.0],[413.0],[141.0],[55.0],[393.0],[55.0],[952.0],[285.0],[227.0],[779.0],[989.0],[190.0],[788.0]
100,[647.0],[635.0],[315.0],[312.0],[544.0],[669.0],[525.0],[507.0],[288.0],[911.0],[1.0],[666.0],[772.0],[923.0],[335.0],[243.0],[436.0],[526.0],[702.0],[824.0],[329.0],[531.0],[157.0],[547.0],[643.0],[999.0],[207.0],[26.0],[267.0],[80.0],[76.0],[406.0],[842.0],[661.0],[494.0],[408.0],[652.0],[173.0],[447.0],[673.0],[765.0],[659.0],[194.0],[88.0],[54.0],[109.0],[811.0],[236.0],[300.0],[128.0]
101,[986.0],[259.0],[0.0],[71.0],[590.0],[946.0],[668.0],[386.0],[7.0],[290.0],[185.0],[464.0],[293.0],[131.0],[663.0],[520.0],[651.0],[873.0],[285.0],[596.0],[650.0],[54.0],[808.0],[853.0],[834.0],[314.0],[839.0],[41.0],[125.0],[555.0],[933.0],[36.0],[312.0],[269.0],[847.0],[273.0],[189.0],[303.0],[323.0],[97.0],[720.0],[447.0],[505.0],[119.0],[160.0],[794.0],[601.0],[888.0],[176.0],[909.0]
102,[70.0],[803.0],[655.0],[581.0],[578.0],[451.0],[505.0],[526.0],[5.0],[366.0],[430.0],[832.0],[411.0],[858.0],[715.0],[774.0],[543.0],[12.0],[502.0],[158.0],[253.0],[106.0],[214.0],[423.0],[319.0],[843.0],[590.0],[133.0],[442.0],[179.0],[276.0],[994.0],[309.0],[478.0],[575.0],[57.0],[933.0],[296.0],[306.0],[96.0],[42.0],[980.0],[246.0],[701.0],[86.0],[866.0],[508.0],[525.0],[185.0],[729.0]
103,[109.0],[275.0],[582.0],[953.0],[466.0],[267.0],[536.0],[953.0],[647.0],[220.0],[520.0],[477.0],[405.0],[767.0],[107.0],[962.0],[158.0],[316.0],[557.0],[743.0],[436.0],[213.0],[779.0],[333.0],[556.0],[289.0],[663.0],[609.0],[242.0],[393.0],[819.0],[963.0],[190.0],[855.0],[288.0],[875.0],[519.0],[84.0],[475.0],[871.0],[567.0],[53.0],[728.0],[898.0],[697.0],[308.0],[324.0],[324.0],[911.0],[235.0]
104,[919.0],[636.0],[271.0],[328.0],[335.0],[687.0],[603.0],[725.0],[779.0],[167.0],[695.0],[245.0],[635.0],[536.0],[718.0],[370.0],[191.0],[454.0],[868.0],[813.0],[838.0],[379.0],[881.0],[445.0],[328.0],[36.0],[486.0],[409.0],[155.0],[894.0],[563.0],[915.0],[669.0],[427.0],[555.0],[524.0],[696.0],[690.0],[2.0],[975.0],[604.0],[866.0],[925.0],[866.0],[67.0],[433.0],[263.0],[504.0],[349.0],[882.0]
105,[861.0],[948.0],[751.0],[319.0],[634.0],[927.0],[467.0],[529.0],[808.0],[502.0],[890.0],[174.0],[769.0],[668.0],[207.0],[445.0],[400.0],[189.0],[831.0],[685.0],[746.0],[698.0],[53.0],[752.0],[127.0],[432.0],[475.0],[708.0],[579.0],[510.0],[71.0],[966.0],[300.0],[363.0],[929.0],[955.0],[250.0],[839.0],[107.0],[188.0],[618.0],[511.0],[128.0],[260.0],[702.0],[965.0],[874.0],[956.0],[831.0],[55.0]
