Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
566,[822.0],[716.0],[13.0],[574.0],[75.0],[477.0],[819.0],[284.0],[529.0],[586.0],[622.0],[123.0],[467.0],[483.0],[715.0],[581.0],[111.0],[821.0],[471.0],[364.0],[8.0],[481.0],[634.0],[657.0],[509.0],[748.0],[786.0],[771.0],[396.0],[334.0],[476.0],[130.0],[71.0],[598.0],[102.0],[339.0],[322.0],[347.0],[187.0],[558.0],[334.0],[652.0],[140.0],[349.0],[878.0],[569.0],[774.0],[368.0],[328.0],[391.0]
567,[887.0],[994.0],[481.0],[678.0],[825.0],[853.0],[859.0],[825.0],[426.0],[799.0],[424.0],[197.0],[471.0],[402.0],[836.0],[361.0],[988.0],[749.0],[289.0],[67.0],[809.0],[415.0],[54.0],[918.0],[521.0],[140.0],[826.0],[661.0],[335.0],[735.0],[971.0],[77.0],[782.0],[61.0],[121.0],[819.0],[990.0],[172.0],[951.0],[723.0],[462.0],[127.0],[107.0],[998.0],[760.0],[833.0],[417.0],[475.0],[847.0],[632.0]
568,[196.0],[606.0],[318.0],[274.0],[807.0],[798.0],[685.0],[225.0],[798.0],[334.0],[967.0],[149.0],[464.0],[319.0],[912.0],[91.0],[731.0],[356.0],[624.0],[936.0],[633.0],[727.0],[707.0],[602.0],[951.0],[600.0],[477.0],[395.0],[63.0],[36.0],[671.0],[424.0],[116.0],[727.0],[842.0],[542.0],[295.0],[982.0],[969.0],[114.0],[825.0],[67.0],[777.0],[605.0],[43.0],[961.0],[511.0],[24.0],[654.0],[593.0]
569,[953.0],[534.0],[255.0],[737.0],[481.0],[936.0],[728.0],[568.0],[246.0],[319.0],[572.0],[466.0],[398.0],[125.0],[276.0],[822.0],[922.0],[837.0],[867.0],[795.0],[661.0],[278.0],[999.0],[315.0],[998.0],[530.0],[480.0],[92.0],[114.0],[212.0],[760.0],[529.0],[413.0],[221.0],[145.0],[934.0],[310.0],[590.0],[590.0],[807.0],[783.0],[132.0],[343.0],[292.0],[54.0],[186.0],[750.0],[775.0],[586.0],[826.0]
570,[621.0],[424.0],[249.0],[948.0],[959.0],[825.0],[155.0],[391.0],[316.0],[419.0],[365.0],[403.0],[867.0],[798.0],[140.0],[783.0],[555.0],[638.0],[878.0],[256.0],[45.0],[368.0],[559.0],[266.0],[827.0],[677.0],[853.0],[66.0],[597.0],[77.0],[343.0],[177.0],[800.0],[526.0],[186.0],[728.0],[900.0],[640.0],[256.0],[514.0],[117.0],[46.0],[475.0],[961.0],[738.0],[481.0],[443.0],[402.0],[807.0],[816.0]
571,[758.0],[987.0],[621.0],[328.0],[117.0],[617.0],[754.0],[397.0],[757.0],[36.0],[145.0],[619.0],[922.0],[127.0],[602.0],[272.0],[941.0],[2.0],[31.0],[581.0],[59.0],[255.0],[483.0],[511.0],[14.0],[747.0],[325.0],[380.0],[342.0],[561.0],[734.0],[521.0],[356.0],[996.0],[312.0],[455.0],[657.0],[884.0],[424.0],[342.0],[36.0],[222.0],[28.0],[553.0],[262.0],[264.0],[709.0],[725.0],[948.0],[12.0]
572,[249.0],[326.0],[736.0],[429.0],[837.0],[581.0],[477.0],[882.0],[431.0],[916.0],[467.0],[267.0],[349.0],[308.0],[217.0],[173.0],[997.0],[7.0],[632.0],[943.0],[459.0],[741.0],[90.0],[64.0],[156.0],[425.0],[972.0],[415.0],[351.0],[825.0],[855.0],[474.0],[76.0],[817.0],[945.0],[347.0],[41.0],[207.0],[439.0],[91.0],[501.0],[309.0],[927.0],[992.0],[86.0],[940.0],[784.0],[546.0],[319.0],[212.0]
573,[825.0],[963.0],[183.0],[568.0],[28.0],[621.0],[576.0],[982.0],[12.0],[361.0],[991.0],[897.0],[31.0],[511.0],[682.0],[501.0],[494.0],[834.0],[542.0],[117.0],[455.0],[775.0],[86.0],[771.0],[406.0],[749.0],[734.0],[145.0],[358.0],[872.0],[289.0],[916.0],[746.0],[497.0],[760.0],[477.0],[419.0],[499.0],[507.0],[622.0],[302.0],[384.0],[269.0],[844.0],[666.0],[927.0],[138.0],[381.0],[796.0],[197.0]
574,[46.0],[458.0],[36.0],[586.0],[590.0],[221.0],[195.0],[887.0],[24.0],[969.0],[366.0],[48.0],[997.0],[257.0],[732.0],[288.0],[783.0],[323.0],[264.0],[526.0],[217.0],[736.0],[11.0],[804.0],[624.0],[31.0],[936.0],[44.0],[654.0],[123.0],[873.0],[707.0],[611.0],[968.0],[483.0],[177.0],[86.0],[990.0],[521.0],[908.0],[532.0],[295.0],[830.0],[883.0],[116.0],[80.0],[196.0],[992.0],[449.0],[873.0]
575,[883.0],[348.0],[11.0],[41.0],[762.0],[822.0],[936.0],[918.0],[952.0],[159.0],[122.0],[582.0],[292.0],[638.0],[568.0],[187.0],[617.0],[249.0],[804.0],[178.0],[964.0],[494.0],[39.0],[616.0],[264.0],[850.0],[47.0],[419.0],[847.0],[992.0],[769.0],[347.0],[825.0],[542.0],[25.0],[751.0],[123.0],[335.0],[184.0],[272.0],[518.0],[51.0],[994.0],[495.0],[836.0],[121.0],[370.0],[526.0],[713.0],[731.0]
576,[36.0],[24.0],[468.0],[732.0],[413.0],[334.0],[522.0],[908.0],[873.0],[480.0],[521.0],[930.0],[632.0],[999.0],[179.0],[518.0],[79.0],[791.0],[91.0],[688.0],[181.0],[546.0],[424.0],[682.0],[212.0],[121.0],[621.0],[526.0],[897.0],[771.0],[878.0],[483.0],[206.0],[839.0],[63.0],[581.0],[771.0],[723.0],[929.0],[164.0],[939.0],[770.0],[462.0],[527.0],[459.0],[343.0],[831.0],[821.0],[940.0],[217.0]
577,[201.0],[677.0],[532.0],[159.0],[207.0],[799.0],[835.0],[731.0],[992.0],[841.0],[977.0],[735.0],[176.0],[297.0],[606.0],[720.0],[117.0],[413.0],[816.0],[619.0],[858.0],[11.0],[736.0],[66.0],[431.0],[155.0],[581.0],[922.0],[29.0],[946.0],[854.0],[574.0],[588.0],[532.0],[308.0],[77.0],[195.0],[246.0],[246.0],[454.0],[886.0],[195.0],[323.0],[185.0],[356.0],[283.0],[758.0],[330.0],[837.0],[755.0]
578,[61.0],[226.0],[686.0],[793.0],[429.0],[953.0],[273.0],[277.0],[898.0],[127.0],[357.0],[419.0],[577.0],[527.0],[343.0],[590.0],[598.0],[326.0],[481.0],[959.0],[936.0],[79.0],[709.0],[455.0],[786.0],[495.0],[880.0],[627.0],[481.0],[791.0],[790.0],[681.0],[963.0],[785.0],[462.0],[559.0],[371.0],[715.0],[29.0],[720.0],[221.0],[985.0],[963.0],[577.0],[677.0],[288.0],[186.0],[76.0],[876.0],[959.0]
579,[24.0],[521.0],[462.0],[803.0],[927.0],[746.0],[371.0],[637.0],[138.0],[972.0],[28.0],[821.0],[816.0],[834.0],[563.0],[489.0],[384.0],[646.0],[797.0],[465.0],[177.0],[994.0],[521.0],[760.0],[826.0],[927.0],[825.0],[977.0],[408.0],[62.0],[312.0],[308.0],[689.0],[821.0],[652.0],[822.0],[592.0],[857.0],[110.0],[796.0],[68.0],[252.0],[663.0],[395.0],[328.0],[257.0],[91.0],[680.0],[91.0],[403.0]
580,[76.0],[996.0],[994.0],[384.0],[335.0],[893.0],[749.0],[999.0],[76.0],[994.0],[626.0],[77.0],[832.0],[748.0],[396.0],[466.0],[778.0],[611.0],[431.0],[822.0],[558.0],[670.0],[996.0],[444.0],[952.0],[266.0],[762.0],[997.0],[295.0],[856.0],[778.0],[401.0],[111.0],[343.0],[677.0],[735.0],[994.0],[939.0],[391.0],[49.0],[282.0],[835.0],[828.0],[328.0],[611.0],[493.0],[312.0],[622.0],[361.0],[778.0]
581,[497.0],[267.0],[514.0],[184.0],[793.0],[249.0],[30.0],[732.0],[280.0],[384.0],[948.0],[971.0],[760.0],[916.0],[551.0],[207.0],[221.0],[348.0],[269.0],[827.0],[821.0],[634.0],[967.0],[177.0],[940.0],[938.0],[225.0],[368.0],[832.0],[994.0],[87.0],[78.0],[925.0],[71.0],[977.0],[935.0],[568.0],[210.0],[526.0],[241.0],[564.0],[300.0],[308.0],[126.0],[214.0],[466.0],[769.0],[809.0],[710.0],[28.0]
582,[689.0],[76.0],[558.0],[449.0],[832.0],[542.0],[842.0],[454.0],[464.0],[893.0],[349.0],[649.0],[728.0],[717.0],[927.0],[859.0],[948.0],[556.0],[179.0],[313.0],[122.0],[295.0],[401.0],[577.0],[392.0],[556.0],[334.0],[626.0],[204.0],[963.0],[947.0],[16.0],[37.0],[107.0],[577.0],[529.0],[834.0],[487.0],[980.0],[355.0],[955.0],[605.0],[444.0],[745.0],[879.0],[140.0],[638.0],[999.0],[208.0],[649.0]
583,[339.0],[117.0],[98.0],[37.0],[325.0],[887.0],[992.0],[778.0],[689.0],[963.0],[892.0],[177.0],[844.0],[100.0],[707.0],[241.0],[760.0],[588.0],[14.0],[953.0],[416.0],[606.0],[323.0],[663.0],[898.0],[516.0],[822.0],[844.0],[222.0],[200.0],[870.0],[819.0],[203.0],[927.0],[654.0],[988.0],[963.0],[166.0],[334.0],[316.0],[994.0],[749.0],[940.0],[568.0],[588.0],[998.0],[988.0],[71.0],[996.0],[291.0]
584,[839.0],[138.0],[65.0],[539.0],[830.0],[883.0],[585.0],[464.0],[274.0],[816.0],[925.0],[574.0],[26.0],[63.0],[216.0],[941.0],[817.0],[111.0],[958.0],[406.0],[836.0],[894.0],[203.0],[62.0],[918.0],[918.0],[397.0],[918.0],[447.0],[186.0],[370.0],[51.0],[819.0],[591.0],[626.0],[424.0],[417.0],[339.0],[619.0],[843.0],[670.0],[763.0],[208.0],[760.0],[91.0],[582.0],[473.0],[45.0],[8.0],[825.0]
